,NO,Site,Result,TestName,Signal,Measure,LowLimit,HighLimit,Force
8,3,0,PASS,OS_NEG,CH_VDDCL1,-394.3941mV,-800.0000mV,-100.0000mV,-100.0000uA
9,3,0,PASS,OS_NEG,CH_RSH1,-396.4845mV,-800.0000mV,-100.0000mV,-100.0000uA
10,3,0,PASS,OS_NEG,CH_GRSTH1,-397.9824mV,-800.0000mV,-100.0000mV,-100.0000uA
11,3,0,PASS,OS_NEG,CH_TX2H1,-396.2667mV,-800.0000mV,-100.0000mV,-100.0000uA
12,3,0,PASS,OS_NEG,CH_TX1H1,-398.8427mV,-800.0000mV,-100.0000mV,-100.0000uA
13,3,0,PASS,OS_NEG,SA,-404.4802mV,-800.0000mV,-100.0000mV,-100.0000uA
14,3,0,PASS,OS_NEG,SYSSTBN,-431.6419mV,-800.0000mV,-100.0000mV,-100.0000uA
15,3,0,PASS,OS_NEG,SYSRSTN,-467.3510mV,-800.0000mV,-100.0000mV,-100.0000uA
16,3,0,PASS,OS_NEG,VCP2,-343.4934mV,-800.0000mV,-100.0000mV,-100.0000uA
17,3,0,PASS,OS_NEG,VIREF,-450.7803mV,-800.0000mV,-100.0000mV,-100.0000uA
18,3,0,PASS,OS_NEG,SDO,-475.7589mV,-800.0000mV,-100.0000mV,-100.0000uA
19,3,0,PASS,OS_NEG,CSN,-333.7360mV,-800.0000mV,-100.0000mV,-100.0000uA
20,3,0,PASS,OS_NEG,SCK,-474.1843mV,-800.0000mV,-100.0000mV,-100.0000uA
21,3,0,PASS,OS_NEG,SDI,-337.1237mV,-800.0000mV,-100.0000mV,-100.0000uA
22,3,0,PASS,OS_NEG,HSYNC,-396.4108mV,-800.0000mV,-100.0000mV,-100.0000uA
23,3,0,PASS,OS_NEG,VSYNC,-334.5616mV,-800.0000mV,-100.0000mV,-100.0000uA
24,3,0,PASS,OS_NEG,DTSTR0,-471.6274mV,-800.0000mV,-100.0000mV,-100.0000uA
25,3,0,PASS,OS_NEG,DTSTR1,-473.2784mV,-800.0000mV,-100.0000mV,-100.0000uA
26,3,0,PASS,OS_NEG,DTSTR3,-471.6240mV,-800.0000mV,-100.0000mV,-100.0000uA
27,3,0,PASS,OS_NEG,DTSTR4,-470.9122mV,-800.0000mV,-100.0000mV,-100.0000uA
28,3,0,PASS,OS_NEG,TOUT0,-475.9007mV,-800.0000mV,-100.0000mV,-100.0000uA
29,3,0,PASS,OS_NEG,TOUT1,-478.8588mV,-800.0000mV,-100.0000mV,-100.0000uA
30,3,0,PASS,OS_NEG,TOUT2,-478.8191mV,-800.0000mV,-100.0000mV,-100.0000uA
31,3,0,PASS,OS_NEG,ATST0,-450.9640mV,-800.0000mV,-100.0000mV,-100.0000uA
32,3,0,PASS,OS_NEG,ATST1,-451.5571mV,-800.0000mV,-100.0000mV,-100.0000uA
33,3,0,PASS,OS_NEG,ATST2,-450.4902mV,-800.0000mV,-100.0000mV,-100.0000uA
34,3,0,PASS,OS_NEG,RCK2,-472.0777mV,-800.0000mV,-100.0000mV,-100.0000uA
35,3,0,PASS,OS_NEG,TRGEXP,-330.2291mV,-800.0000mV,-100.0000mV,-100.0000uA
36,3,0,PASS,OS_NEG,MSTSLV,-471.7901mV,-800.0000mV,-100.0000mV,-100.0000uA
37,3,0,PASS,OS_POS,CH_TX2L1,401.6966mV,100.0000mV,800.0000mV,100.0000uA
38,3,0,PASS,OS_POS,CH_GRSTL1,407.3144mV,100.0000mV,800.0000mV,100.0000uA
39,3,0,PASS,OS_POS,CH_TX1L1,406.9827mV,100.0000mV,800.0000mV,100.0000uA
40,3,0,PASS,OS_POS,VCP1,439.2948mV,100.0000mV,800.0000mV,100.0000uA
41,3,0,PASS,OS_POS,CH_VCOMS_B1,366.2508mV,100.0000mV,800.0000mV,100.0000uA
42,3,0,PASS,OS_POS,CH_VCOMS_T1,365.3463mV,100.0000mV,800.0000mV,100.0000uA
43,3,0,PASS,OS_POS,CH_VREFN_B1,365.6586mV,100.0000mV,800.0000mV,100.0000uA
44,3,0,PASS,OS_POS,CH_VREFN_T1,366.8713mV,100.0000mV,800.0000mV,100.0000uA
45,3,0,PASS,OS_POS,CH_VREFP_B1,340.6121mV,100.0000mV,800.0000mV,100.0000uA
46,3,0,PASS,OS_POS,CH_VREFP_T1,342.7788mV,100.0000mV,800.0000mV,100.0000uA
47,3,0,PASS,OS_POS,CH_VRPGA_B1,365.5001mV,100.0000mV,800.0000mV,100.0000uA
48,3,0,PASS,OS_POS,CH_VRPGA_T1,367.2167mV,100.0000mV,800.0000mV,100.0000uA
49,3,0,PASS,OS_POS,CH_VDDCL1,427.3305mV,100.0000mV,800.0000mV,100.0000uA
50,3,0,PASS,OS_POS,SA,377.8845mV,100.0000mV,800.0000mV,100.0000uA
51,3,0,PASS,OS_POS,SYSSTBN,392.5628mV,100.0000mV,800.0000mV,100.0000uA
52,3,0,PASS,OS_POS,SYSRSTN,433.0097mV,100.0000mV,800.0000mV,100.0000uA
53,3,0,PASS,OS_POS,VIREF,405.2470mV,100.0000mV,800.0000mV,100.0000uA
54,3,0,PASS,OS_POS,SDO,436.1292mV,100.0000mV,800.0000mV,100.0000uA
55,3,0,PASS,OS_POS,CSN,432.3656mV,100.0000mV,800.0000mV,100.0000uA
56,3,0,PASS,OS_POS,SCK,432.7757mV,100.0000mV,800.0000mV,100.0000uA
57,3,0,PASS,OS_POS,SDI,400.6068mV,100.0000mV,800.0000mV,100.0000uA
58,3,0,PASS,OS_POS,HSYNC,395.3472mV,100.0000mV,800.0000mV,100.0000uA
59,3,0,PASS,OS_POS,VSYNC,396.5975mV,100.0000mV,800.0000mV,100.0000uA
60,3,0,PASS,OS_POS,DTSTR0,435.7831mV,100.0000mV,800.0000mV,100.0000uA
61,3,0,PASS,OS_POS,DTSTR1,434.0336mV,100.0000mV,800.0000mV,100.0000uA
62,3,0,PASS,OS_POS,DTSTR3,432.1769mV,100.0000mV,800.0000mV,100.0000uA
63,3,0,PASS,OS_POS,DTSTR4,432.1013mV,100.0000mV,800.0000mV,100.0000uA
64,3,0,PASS,OS_POS,TOUT0,435.6644mV,100.0000mV,800.0000mV,100.0000uA
65,3,0,PASS,OS_POS,TOUT1,435.7005mV,100.0000mV,800.0000mV,100.0000uA
66,3,0,PASS,OS_POS,TOUT2,436.0077mV,100.0000mV,800.0000mV,100.0000uA
67,3,0,PASS,OS_POS,ATST0,393.1479mV,100.0000mV,800.0000mV,100.0000uA
68,3,0,PASS,OS_POS,ATST1,396.6789mV,100.0000mV,800.0000mV,100.0000uA
69,3,0,PASS,OS_POS,ATST2,388.7587mV,100.0000mV,800.0000mV,100.0000uA
70,3,0,PASS,OS_POS,RCK2,432.8637mV,100.0000mV,800.0000mV,100.0000uA
71,8,0,PASS,PLL,RCK2,55.6872,M,50.0000M,60.0000M
72,9,0,PASS,SPI_CNTR,SPI_CNTR_1.SPI_CNTR_1,SPI,FC(0),FA(0),None
73,10,0,PASS,SPI_TSG1,SPI_TSG1.SPI_TSG1,SPI,FC(0),FA(0),None
74,11,0,PASS,SPI_TSG2,SPI_TSG2.SPI_TSG2,SPI,FC(0),FA(0),None
75,12,0,PASS,VIREF,VIREF,1.2068V,900.0000mV,1.3000V,0.0000A
76,13,0,PASS,Vref,CH_VCOMS_B1,1.2047V,0.0000V,3.0000V,0.0000A
77,13,0,PASS,Vref,CH_VCOMS_T1,1.2058V,0.0000V,3.0000V,0.0000A
78,13,0,PASS,Vref,CH_VREFN_B1,1.2089V,0.0000V,3.0000V,0.0000A
79,13,0,PASS,Vref,CH_VREFN_T1,1.2063V,0.0000V,3.0000V,0.0000A
80,13,0,PASS,Vref,CH_VREFP_B1,2.2027V,0.0000V,3.0000V,0.0000A
81,13,0,PASS,Vref,CH_VREFP_T1,2.2035V,0.0000V,3.0000V,0.0000A
82,13,0,PASS,Vref,CH_VRPGA_B1,1.2571V,0.0000V,3.0000V,0.0000A
83,13,0,PASS,Vref,CH_VRPGA_T1,1.2588V,0.0000V,3.0000V,0.0000A
84,13,0,PASS,Vref_Double,CH_VCOMS_B1,1.2047V,0.0000V,3.0000V,0.0000A
85,13,0,PASS,Vref_Double,CH_VCOMS_T1,1.2056V,0.0000V,3.0000V,0.0000A
86,13,0,PASS,Vref_Double,CH_VREFN_B1,1.2074V,0.0000V,3.0000V,0.0000A
87,13,0,PASS,Vref_Double,CH_VREFN_T1,1.2067V,0.0000V,3.0000V,0.0000A
88,13,0,PASS,Vref_Double,CH_VREFP_B1,2.2030V,0.0000V,3.0000V,0.0000A
89,13,0,PASS,Vref_Double,CH_VREFP_T1,2.2039V,0.0000V,3.0000V,0.0000A
90,13,0,PASS,Vref_Double,CH_VRPGA_B1,1.2567V,0.0000V,3.0000V,0.0000A
91,13,0,PASS,Vref_Double,CH_VRPGA_T1,1.2577V,0.0000V,3.0000V,0.0000A
92,14,0,PASS,Pix,CH_RSH1,4.2000V,3.9000V,4.5000V,0.0000A
93,14,0,PASS,Pix,CH_GRSTH1,4.2327V,3.9000V,4.5000V,0.0000A
94,14,0,PASS,Pix,CH_TX2L1,-1.1688V,-1.4000V,-1.0000V,0.0000A
95,14,0,PASS,Pix,CH_TX1L1,-1.1517V,-1.4000V,-1.0000V,0.0000A
96,14,0,PASS,Pix,CH_TX2H1,3.8192V,3.4000V,4.0000V,0.0000A
97,14,0,PASS,Pix,CH_TX1H1,3.6607V,3.4000V,4.0000V,0.0000A
98,14,0,PASS,Pix,CH_VDDCL1,756.6649mV,500.0000mV,900.0000mV,0.0000A
99,14,0,PASS,Pix,CH_GRSTL1,-469.2199mV,-700.0000mV,-300.0000mV,0.0000A
100,15,0,PASS,ATST_VBGR,Vref_VBGR.Vref_VBGR,SPI,FC(0),FA(0),None
101,15,0,PASS,ATST_VBGR,ATST1,1.2119V,1.0000V,1.3000V,0.0000A
102,14,0,PASS,Vref_VBN1,Vref_VBN1.Vref_VBN1,SPI,FC(0),FA(0),None
103,14,0,PASS,Vref_VBN1,ATST0,1.0912V,1.0000V,1.3000V,0.0000A
104,14,0,PASS,Vref_VBN1,ATST1,1.1027V,1.0000V,1.3000V,0.0000A
105,14,0,PASS,Vref_PGAOUT,Vref_PGAOUT.Vref_PGAOUT,SPI,FC(0),FA(0),None
106,14,0,PASS,Vref_PGAOUT,ATST0,1.3010V,1.1000V,1.4000V,0.0000A
107,14,0,PASS,Vref_PGAOUT,ATST1,1.2917V,1.1000V,1.4000V,0.0000A
108,14,0,PASS,Vref_VBias1,Vref_VBias1.Vref_VBias1,SPI,FC(0),FA(0),None
109,14,0,PASS,Vref_VBias1,ATST0,1.2174V,900.0000mV,1.3000V,0.0000A
110,14,0,PASS,Vref_VBias1,ATST1,1.1703V,900.0000mV,1.3000V,0.0000A
111,14,0,PASS,Vref_VBias2,Vref_VBias2.Vref_VBias2,SPI,FC(0),FA(0),None
112,14,0,PASS,Vref_VBias2,ATST0,1.2243V,900.0000mV,1.3000V,0.0000A
113,14,0,PASS,Vref_VBias2,ATST1,1.1962V,900.0000mV,1.3000V,0.0000A
114,14,0,PASS,Vref_VBias3,Vref_VBias3.Vref_VBias3,SPI,FC(0),FA(0),None
115,14,0,PASS,Vref_VBias3,ATST0,2.5403V,2.3000V,2.7000V,0.0000A
116,14,0,PASS,Vref_VBias3,ATST1,2.4436V,2.3000V,2.7000V,0.0000A
117,14,0,PASS,Vref_VBias4,Vref_VBias4.Vref_VBias4,SPI,FC(0),FA(0),None
118,14,0,PASS,Vref_VBias4,ATST0,890.0743mV,700.0000mV,1.0000V,0.0000A
119,14,0,PASS,Vref_VBias4,ATST1,902.0821mV,700.0000mV,1.0000V,0.0000A
120,14,0,PASS,IREF,Iref_IREF.Iref_IREF,SPI,FC(0),FA(0),None
121,14,0,PASS,IREF,ATST0_20K,1.0378V,700.0000mV,1.2000V,0.0000A
122,14,0,PASS,IREF,ATST1_20K,1.0615V,700.0000mV,1.2000V,0.0000A
123,14,0,PASS,Iref_PLL,Iref_PLL.Iref_PLL,SPI,FC(0),FA(0),None
124,14,0,PASS,Iref_PLL,ATAT2_20K,1.1257V,700.0000mV,1.3000V,0.0000A
125,14,0,PASS,ADC,ADC_config.ADC_config,SPI,FC(0),FA(0),None
126,14,0,PASS,ADC,ADC.ADC,SPI,FC(0),FA(0),None
127,999,0,PASS,AnalysisData_Dtstr1,-,-,-,-,-
128,14,0,PASS,ADC,compare,1.0000,0.0000,2.0000,
129,14,0,PASS,ADC,ADC.ADC,SPI,FC(0),FA(0),None
130,999,0,PASS,AnalysisData_Dtstr1,-,-,-,-,-
131,14,0,PASS,ADC,compare,1.0000,0.0000,2.0000,
132,14,0,PASS,SYNCGEN_test,SYNCGEN_config.SYNCGEN_config,SPI,FC(0),FA(0),None
133,14,0,PASS,SYNCGEN_test,SYNCGEN_test.SYNCGEN_test,SPI,FC(0),FA(0),None
134,999,0,PASS,AnalysisData_DTSTL4,-,-,-,-,-
135,14,0,PASS,SYNCGEN_test,compare,1.0000,0.0000,2.0000,
136,14,0,PASS,ADLG,ADLG_config.ADLG_config,SPI,FC(0),FA(0),None
137,14,0,PASS,ADLG,ADLG.ADLG,SPI,FC(0),FA(0),None
138,14,0,PASS,ADLG,compare,1.0000,0.0000,2.0000,
139,14,0,PASS,ADLG,ADLG.ADLG,SPI,FC(0),FA(0),None
140,999,0,PASS,AnalysisData_ADLG_DTSTR0,-,-,-,-,-
141,14,0,PASS,ADLG,compare,1.0000,0.0000,2.0000,
142,14,0,PASS,TSG_TEST,TSG_config.TSG_config,SPI,FC(0),FA(0),None
143,14,0,PASS,TSG_TEST,TSG.TSG,SPI,FC(0),FA(0),None
144,14,0,PASS,TSG_TEST,compare,1.0000,0.0000,2.0000,
145,14,0,PASS,TSG_TEST,TSG.TSG,SPI,FC(0),FA(0),None
146,14,0,PASS,TSG_TEST,compare,1.0000,0.0000,2.0000,
147,14,0,PASS,TSG2_TEST,TSG2_config.TSG2_config,SPI,FC(0),FA(0),None
148,14,0,PASS,TSG2_TEST,TSG2.TSG2,SPI,FC(0),FA(0),None
149,14,0,PASS,TSG2_TEST,compare,1.0000,0.0000,2.0000,
150,14,0,PASS,TSG2_TEST,TSG2.TSG2,SPI,FC(0),FA(0),None
151,14,0,FAIL,TSG2_TEST,compare,5.0000,0.0000,2.0000,
152,-EOL-,0,1,1,60,23,1,0,12988.7ms
0,3,0,PASS,OS_NEG,CH_VCOMS_B1,-407.9455mV,-800.0000mV,-100.0000mV,-100.0000uA
1,3,0,PASS,OS_NEG,CH_VCOMS_T1,-408.7750mV,-800.0000mV,-100.0000mV,-100.0000uA
2,3,0,PASS,OS_NEG,CH_VREFN_B1,-405.2855mV,-800.0000mV,-100.0000mV,-100.0000uA
3,3,0,PASS,OS_NEG,CH_VREFN_T1,-402.2236mV,-800.0000mV,-100.0000mV,-100.0000uA
4,3,0,PASS,OS_NEG,CH_VREFP_B1,-414.7610mV,-800.0000mV,-100.0000mV,-100.0000uA
5,3,0,PASS,OS_NEG,CH_VREFP_T1,-412.3859mV,-800.0000mV,-100.0000mV,-100.0000uA
6,3,0,PASS,OS_NEG,CH_VRPGA_B1,-413.9516mV,-800.0000mV,-100.0000mV,-100.0000uA
7,3,0,PASS,OS_NEG,CH_VRPGA_T1,-411.0678mV,-800.0000mV,-100.0000mV,-100.0000uA
8,3,0,PASS,OS_NEG,CH_VDDCL1,-396.9937mV,-800.0000mV,-100.0000mV,-100.0000uA
9,3,0,PASS,OS_NEG,CH_RSH1,-382.0326mV,-800.0000mV,-100.0000mV,-100.0000uA
10,3,0,PASS,OS_NEG,CH_GRSTH1,-387.5991mV,-800.0000mV,-100.0000mV,-100.0000uA
11,3,0,PASS,OS_NEG,CH_TX2H1,-357.5538mV,-800.0000mV,-100.0000mV,-100.0000uA
12,3,0,PASS,OS_NEG,CH_TX1H1,-372.7110mV,-800.0000mV,-100.0000mV,-100.0000uA
13,3,0,PASS,OS_NEG,SA,-411.5716mV,-800.0000mV,-100.0000mV,-100.0000uA
14,3,0,PASS,OS_NEG,SYSSTBN,-438.5988mV,-800.0000mV,-100.0000mV,-100.0000uA
15,3,0,PASS,OS_NEG,SYSRSTN,-473.1506mV,-800.0000mV,-100.0000mV,-100.0000uA
16,3,0,PASS,OS_NEG,VCP2,-406.5342mV,-800.0000mV,-100.0000mV,-100.0000uA
17,3,0,PASS,OS_NEG,VIREF,-454.3682mV,-800.0000mV,-100.0000mV,-100.0000uA
18,3,0,PASS,OS_NEG,SDO,-336.4068mV,-800.0000mV,-100.0000mV,-100.0000uA
19,3,0,PASS,OS_NEG,CSN,-473.5691mV,-800.0000mV,-100.0000mV,-100.0000uA
20,3,0,PASS,OS_NEG,SCK,-474.5657mV,-800.0000mV,-100.0000mV,-100.0000uA
21,3,0,PASS,OS_NEG,SDI,-445.4449mV,-800.0000mV,-100.0000mV,-100.0000uA
22,3,0,PASS,OS_NEG,HSYNC,-395.8044mV,-800.0000mV,-100.0000mV,-100.0000uA
23,3,0,PASS,OS_NEG,VSYNC,-394.4839mV,-800.0000mV,-100.0000mV,-100.0000uA
24,3,0,PASS,OS_NEG,DTSTR0,-472.4662mV,-800.0000mV,-100.0000mV,-100.0000uA
25,3,0,PASS,OS_NEG,DTSTR1,-477.1741mV,-800.0000mV,-100.0000mV,-100.0000uA
26,3,0,PASS,OS_NEG,DTSTR3,-476.4748mV,-800.0000mV,-100.0000mV,-100.0000uA
27,3,0,PASS,OS_NEG,DTSTR4,-476.1099mV,-800.0000mV,-100.0000mV,-100.0000uA
28,3,0,PASS,OS_NEG,TOUT0,-474.7554mV,-800.0000mV,-100.0000mV,-100.0000uA
29,3,0,PASS,OS_NEG,TOUT1,-478.5151mV,-800.0000mV,-100.0000mV,-100.0000uA
30,3,0,PASS,OS_NEG,TOUT2,-341.1362mV,-800.0000mV,-100.0000mV,-100.0000uA
31,3,0,PASS,OS_NEG,ATST0,-452.7586mV,-800.0000mV,-100.0000mV,-100.0000uA
32,3,0,PASS,OS_NEG,ATST1,-454.1542mV,-800.0000mV,-100.0000mV,-100.0000uA
33,3,0,PASS,OS_NEG,ATST2,-448.6623mV,-800.0000mV,-100.0000mV,-100.0000uA
34,3,0,PASS,OS_NEG,RCK2,-473.1461mV,-800.0000mV,-100.0000mV,-100.0000uA
35,3,0,PASS,OS_NEG,TRGEXP,-391.8910mV,-800.0000mV,-100.0000mV,-100.0000uA
36,3,0,PASS,OS_NEG,MSTSLV,-475.1884mV,-800.0000mV,-100.0000mV,-100.0000uA
37,3,0,PASS,OS_POS,CH_TX2L1,403.0703mV,100.0000mV,800.0000mV,100.0000uA
38,3,0,PASS,OS_POS,CH_GRSTL1,408.5349mV,100.0000mV,800.0000mV,100.0000uA
39,3,0,PASS,OS_POS,CH_TX1L1,408.2812mV,100.0000mV,800.0000mV,100.0000uA
40,3,0,PASS,OS_POS,VCP1,443.0302mV,100.0000mV,800.0000mV,100.0000uA
41,3,0,PASS,OS_POS,CH_VCOMS_B1,367.6262mV,100.0000mV,800.0000mV,100.0000uA
42,3,0,PASS,OS_POS,CH_VCOMS_T1,367.9834mV,100.0000mV,800.0000mV,100.0000uA
43,3,0,PASS,OS_POS,CH_VREFN_B1,368.2953mV,100.0000mV,800.0000mV,100.0000uA
44,3,0,PASS,OS_POS,CH_VREFN_T1,368.0194mV,100.0000mV,800.0000mV,100.0000uA
45,3,0,PASS,OS_POS,CH_VREFP_B1,343.2860mV,100.0000mV,800.0000mV,100.0000uA
46,3,0,PASS,OS_POS,CH_VREFP_T1,343.2378mV,100.0000mV,800.0000mV,100.0000uA
47,3,0,PASS,OS_POS,CH_VRPGA_B1,368.0598mV,100.0000mV,800.0000mV,100.0000uA
48,3,0,PASS,OS_POS,CH_VRPGA_T1,368.9371mV,100.0000mV,800.0000mV,100.0000uA
49,3,0,PASS,OS_POS,CH_VDDCL1,430.9240mV,100.0000mV,800.0000mV,100.0000uA
50,3,0,PASS,OS_POS,SA,378.3039mV,100.0000mV,800.0000mV,100.0000uA
51,3,0,PASS,OS_POS,SYSSTBN,392.3347mV,100.0000mV,800.0000mV,100.0000uA
52,3,0,PASS,OS_POS,SYSRSTN,433.6583mV,100.0000mV,800.0000mV,100.0000uA
53,3,0,PASS,OS_POS,VIREF,408.2624mV,100.0000mV,800.0000mV,100.0000uA
54,3,0,PASS,OS_POS,SDO,435.4809mV,100.0000mV,800.0000mV,100.0000uA
55,3,0,PASS,OS_POS,CSN,432.0228mV,100.0000mV,800.0000mV,100.0000uA
56,3,0,PASS,OS_POS,SCK,432.1274mV,100.0000mV,800.0000mV,100.0000uA
57,3,0,PASS,OS_POS,SDI,400.7595mV,100.0000mV,800.0000mV,100.0000uA
58,3,0,PASS,OS_POS,HSYNC,395.2714mV,100.0000mV,800.0000mV,100.0000uA
59,3,0,PASS,OS_POS,VSYNC,396.8268mV,100.0000mV,800.0000mV,100.0000uA
60,3,0,PASS,OS_POS,DTSTR0,437.6133mV,100.0000mV,800.0000mV,100.0000uA
61,3,0,PASS,OS_POS,DTSTR1,435.5613mV,100.0000mV,800.0000mV,100.0000uA
62,3,0,PASS,OS_POS,DTSTR3,436.0728mV,100.0000mV,800.0000mV,100.0000uA
63,3,0,PASS,OS_POS,DTSTR4,436.7257mV,100.0000mV,800.0000mV,100.0000uA
64,3,0,PASS,OS_POS,TOUT0,435.5499mV,100.0000mV,800.0000mV,100.0000uA
65,3,0,PASS,OS_POS,TOUT1,435.7005mV,100.0000mV,800.0000mV,100.0000uA
66,3,0,PASS,OS_POS,TOUT2,435.0903mV,100.0000mV,800.0000mV,100.0000uA
67,3,0,PASS,OS_POS,ATST0,395.8589mV,100.0000mV,800.0000mV,100.0000uA
68,3,0,PASS,OS_POS,ATST1,400.1926mV,100.0000mV,800.0000mV,100.0000uA
69,3,0,PASS,OS_POS,ATST2,387.3116mV,100.0000mV,800.0000mV,100.0000uA
70,3,0,PASS,OS_POS,RCK2,432.7873mV,100.0000mV,800.0000mV,100.0000uA
71,8,0,PASS,PLL,RCK2,55.6872,M,50.0000M,60.0000M
72,9,0,PASS,SPI_CNTR,SPI_CNTR_1.SPI_CNTR_1,SPI,FC(0),FA(0),None
73,10,0,PASS,SPI_TSG1,SPI_TSG1.SPI_TSG1,SPI,FC(0),FA(0),None
74,11,0,PASS,SPI_TSG2,SPI_TSG2.SPI_TSG2,SPI,FC(0),FA(0),None
75,12,0,PASS,VIREF,VIREF,1.1759V,900.0000mV,1.3000V,0.0000A
76,13,0,PASS,Vref,CH_VCOMS_B1,1.1781V,0.0000V,3.0000V,0.0000A
77,13,0,PASS,Vref,CH_VCOMS_T1,1.1734V,0.0000V,3.0000V,0.0000A
78,13,0,PASS,Vref,CH_VREFN_B1,1.1712V,0.0000V,3.0000V,0.0000A
79,13,0,PASS,Vref,CH_VREFN_T1,1.1750V,0.0000V,3.0000V,0.0000A
80,13,0,PASS,Vref,CH_VREFP_B1,2.1402V,0.0000V,3.0000V,0.0000A
81,13,0,PASS,Vref,CH_VREFP_T1,2.1452V,0.0000V,3.0000V,0.0000A
82,13,0,PASS,Vref,CH_VRPGA_B1,1.2205V,0.0000V,3.0000V,0.0000A
83,13,0,PASS,Vref,CH_VRPGA_T1,1.2255V,0.0000V,3.0000V,0.0000A
84,13,0,PASS,Vref_Double,CH_VCOMS_B1,1.1749V,0.0000V,3.0000V,0.0000A
85,13,0,PASS,Vref_Double,CH_VCOMS_T1,1.1749V,0.0000V,3.0000V,0.0000A
86,13,0,PASS,Vref_Double,CH_VREFN_B1,1.1727V,0.0000V,3.0000V,0.0000A
87,13,0,PASS,Vref_Double,CH_VREFN_T1,1.1726V,0.0000V,3.0000V,0.0000A
88,13,0,PASS,Vref_Double,CH_VREFP_B1,2.1457V,0.0000V,3.0000V,0.0000A
89,13,0,PASS,Vref_Double,CH_VREFP_T1,2.1457V,0.0000V,3.0000V,0.0000A
90,13,0,PASS,Vref_Double,CH_VRPGA_B1,1.2231V,0.0000V,3.0000V,0.0000A
91,13,0,PASS,Vref_Double,CH_VRPGA_T1,1.2219V,0.0000V,3.0000V,0.0000A
92,14,0,PASS,Pix,CH_RSH1,4.1141V,3.9000V,4.5000V,0.0000A
93,14,0,PASS,Pix,CH_GRSTH1,4.0740V,3.9000V,4.5000V,0.0000A
94,14,0,PASS,Pix,CH_TX2L1,-1.2906V,-1.4000V,-1.0000V,0.0000A
95,14,0,PASS,Pix,CH_TX1L1,-1.2656V,-1.4000V,-1.0000V,0.0000A
96,14,0,PASS,Pix,CH_TX2H1,3.6975V,3.4000V,4.0000V,0.0000A
97,14,0,PASS,Pix,CH_TX1H1,3.5648V,3.4000V,4.0000V,0.0000A
98,14,0,PASS,Pix,CH_VDDCL1,738.3148mV,500.0000mV,900.0000mV,0.0000A
99,14,0,PASS,Pix,CH_GRSTL1,-525.6690mV,-700.0000mV,-300.0000mV,0.0000A
100,15,0,PASS,ATST_VBGR,Vref_VBGR.Vref_VBGR,SPI,FC(0),FA(0),None
101,15,0,PASS,ATST_VBGR,ATST1,1.1826V,1.0000V,1.3000V,0.0000A
102,14,0,PASS,Vref_VBN1,Vref_VBN1.Vref_VBN1,SPI,FC(0),FA(0),None
103,14,0,FAIL,Vref_VBN1,ATST0,36.7486mV,1.0000V,1.3000V,0.0000A
104,14,0,FAIL,Vref_VBN1,ATST1,35.9981mV,1.0000V,1.3000V,0.0000A
105,14,0,PASS,Vref_PGAOUT,Vref_PGAOUT.Vref_PGAOUT,SPI,FC(0),FA(0),None
106,14,0,FAIL,Vref_PGAOUT,ATST0,36.8631mV,1.1000V,1.4000V,0.0000A
107,14,0,FAIL,Vref_PGAOUT,ATST1,35.0433mV,1.1000V,1.4000V,0.0000A
108,14,0,PASS,Vref_VBias1,Vref_VBias1.Vref_VBias1,SPI,FC(0),FA(0),None
109,14,0,FAIL,Vref_VBias1,ATST0,56.4513mV,900.0000mV,1.3000V,0.0000A
110,14,0,FAIL,Vref_VBias1,ATST1,62.5417mV,900.0000mV,1.3000V,0.0000A
111,14,0,PASS,Vref_VBias2,Vref_VBias2.Vref_VBias2,SPI,FC(0),FA(0),None
112,14,0,FAIL,Vref_VBias2,ATST0,65.3862mV,900.0000mV,1.3000V,0.0000A
113,14,0,FAIL,Vref_VBias2,ATST1,57.0420mV,900.0000mV,1.3000V,0.0000A
114,14,0,PASS,Vref_VBias3,Vref_VBias3.Vref_VBias3,SPI,FC(0),FA(0),None
115,14,0,FAIL,Vref_VBias3,ATST0,76.0012mV,2.3000V,2.7000V,0.0000A
116,14,0,FAIL,Vref_VBias3,ATST1,67.1247mV,2.3000V,2.7000V,0.0000A
117,14,0,PASS,Vref_VBias4,Vref_VBias4.Vref_VBias4,SPI,FC(0),FA(0),None
118,14,0,FAIL,Vref_VBias4,ATST0,26.0572mV,700.0000mV,1.0000V,0.0000A
119,14,0,FAIL,Vref_VBias4,ATST1,29.5436mV,700.0000mV,1.0000V,0.0000A
120,14,0,PASS,IREF,Iref_IREF.Iref_IREF,SPI,FC(0),FA(0),None
121,14,0,PASS,IREF,ATST0_20K,1.0539V,700.0000mV,1.2000V,0.0000A
122,14,0,PASS,IREF,ATST1_20K,968.2046mV,700.0000mV,1.2000V,0.0000A
123,14,0,PASS,Iref_PLL,Iref_PLL.Iref_PLL,SPI,FC(0),FA(0),None
124,14,0,FAIL,Iref_PLL,ATAT2_20K,6.1269mV,700.0000mV,1.3000V,0.0000A
125,14,0,PASS,ADC,ADC_config.ADC_config,SPI,FC(0),FA(0),None
126,14,0,PASS,ADC,ADC.ADC,SPI,FC(0),FA(0),None
127,999,0,PASS,AnalysisData_Dtstr1,-,-,-,-,-
128,14,0,PASS,ADC,compare,1.0000,0.0000,2.0000,
129,14,0,PASS,ADC,ADC.ADC,SPI,FC(0),FA(0),None
